,Date_Close,Date_Open,Date_Previews,Intermission,Market,Prod_Type,Run_Time_Minutes,Run_Time_String,Run_Type,Show_Name,Show_Type,Theatre,Theatre_Address
3186,1867-12-09,1867-10-28,,1,Broadway,,,,Unknown,Shylock,, Fifth Avenue Theatre,"         Fifth Avenue Theatre (Seattle, WA, ) 13-08 5th Avenue Seattle, WA, "
3187,1867-02-01,1867-02-01,,1,Broadway,Original Production Production,,,Unknown,The Blind Man's Daughter,Musical, Olympic Theatre,"         Olympic Theatre (New York, NY) 485 Broadway "
3188,1867-02-02,1867-01-21,,1,Broadway,Revival Production,,,Repertory (Limited Run),The Bohemian Girl,, Olympic Theatre,"         Olympic Theatre (New York, NY) 485 Broadway "
3189,1867-12-14,1867-12-03,,1,Broadway,Original Production Production,,,Unknown,The Devil's Auction,, Banvard's Opera House 10/3/1867 - ?    Academy of Music,"         Academy of Music (New York, NY) E. 14th St. and Irving Place "
3190,1867-02-02,1867-01-19,,1,Broadway,Revival Production,,,Repertory (Limited Run),The Doctor of Alcantara,, Olympic Theatre,"         Olympic Theatre (New York, NY) 485 Broadway "
3191,1867-05-18,1867-05-13,,1,Broadway,Revival Production,,,Unknown,The Elves,, Worrell Sisters' New York Theatre,"         Worrell Sisters' New York Theatre (New York, NY) 728 Broadway (Waverly) "
3192,1867-06-01,1867-05-27,,1,Broadway,Revival Production,,,Repertory (Limited Run),The Invisible Prince,, Worrell Sisters' New York Theatre,"         Worrell Sisters' New York Theatre (New York, NY) 728 Broadway (Waverly) "
3193,1868-02-22,1867-07-29,,1,Broadway,,,,Unknown,The Pet of the Petticoats,Operetta, Chickering Hall,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
3194,1867-01-31,1867-01-28,,1,Broadway,Revival Production,,,Repertory (Limited Run),The Rose of Castile,, Thèåtre Français 6/13/1866 - 6/13/1866    Olympic Theatre,"         Olympic Theatre (New York, NY) 485 Broadway "
3195,1867-10-01,1867-08-12,, ,Broadway,Original Production Production,,,Unknown,Under the Gaslight,Play, Worrell Sisters' New York Theatre,"         Worrell Sisters' New York Theatre (New York, NY) 728 Broadway (Waverly) "
3196,1868-01-29,1867-12-04,, ,Broadway,Revival Production,,,Unknown,Under the Gaslight,Play, Worrell Sisters' New York Theatre,"         Worrell Sisters' New York Theatre (New York, NY) 728 Broadway (Waverly) "
3197,1868-01-01,1867-12-09,,1,Broadway,,,,Unknown,Ye Legend of Ye Grand Queen Bess!,, Fifth Avenue Theatre,"         Fifth Avenue Theatre (Seattle, WA, ) 13-08 5th Avenue Seattle, WA, "
3198,1866-06-30,1866-06-25,,1,Broadway,Original Production Production,,,Repertory (Limited Run),A Night in Rome,Operetta, Thèåtre Français 6/25/1866 - 6/30/1866    Production Type: Original Production  Production Status:   Run Type: Repertory,          
3199,1866-10-18,1866-10-17,,1,Broadway,Revival Production,,,Unknown,A Night in Rome,Operetta, New York Theatre,"         New York Theatre (New York, NY) 1514-16 Broadway (44th St.) "
3200,1866-02-24,1866-01-29,,1,Broadway,,,,Unknown,Between You and Me and the Post,Musical, Lucy Rushton's New York Theatre,"         Lucy Rushton's New York Theatre (New York, NY) 728 Broadway (Waverly) "
3201,1867-01-28,1866-12-13,, ,Broadway,Original Production Production,,,Unknown,Cendrillon,Musical, New York Theatre,"         New York Theatre (New York, NY) 728 Broadway (Waverly) "
3202,1866-12-29,1866-12-24,,1,Broadway,,,,Unknown,Chip Off the Old Block!,, Kelly and Leon's,"         Kelly and Leon's (New York, NY) 720 Broadway "
3203,1866-03-31,1866-02-26,,1,Broadway,Original Production Production,,,Unknown,Cinderella e la Comare,, Olympic Theatre,"         Olympic Theatre (New York, NY) 485 Broadway "
3204,1866-08-04,1866-07-09,,1,Broadway,Revival Production,,,Unknown,Columbus Reconstructed,, Winter Garden Theatre,"         Winter Garden Theatre (London, ) Drury Lane London, "
3205,1866-08-04,1866-10-22,,1,Broadway,Original Production Production,,,Repertory (Limited Run),Dodging for a Wife,, Kelly and Leon's,"         Kelly and Leon's (New York, NY) 720 Broadway "
3206,1866-08-04,1866-10-22,,1,Broadway,Original Production Production,,,Repertory (Limited Run),Domestic Bliss!,Operetta, Kelly and Leon's,"         Kelly and Leon's (New York, NY) 720 Broadway "
3207,1866-07-14,1866-07-02,,1,Broadway,,,,Unknown,Fra Diavolo,Musical, Wood's Theatre 7/2/1866 - 7/14/1866    Run Type: Unknown Market: Broadway Intermissions: 1       Other Productions of Fra Diavolo    1866  Broadway    Original Broadway Production   Broadway    1884  New York    Unknown   New York    1885  New York    Unknown   New York    1892  New York    Unknown   New York    1898  New York    Unknown   New York         Show Information      ,         Wood's Theatre  
3208,,1866-11-07,, ,Broadway,Original Production Production,,,Unknown,Griffith Gaunt,Play, New York Theatre,"         New York Theatre (New York, NY) 728 Broadway (Waverly) "
3209,1866-08-11,1866-02-19,,1,Broadway,,,,Unknown,Jack and Gill Went Up the Hill,, Bowery Theatre,"         Barnum's New Museum (New York, NY) 539-41 Broadway "
3210,1866-12-01,1866-11-12,,1,Broadway,,,,Unknown,Jack and Gill Went Up the Hill,, Bowery Theatre,"         Bowery Theatre (New York, NY) 46-8 Bowery "
3211,1866-08-11,1866-07-30,,1,Broadway,Revival Production,,,Unknown,Jenny Lind,, Winter Garden Theatre,"         Winter Garden Theatre (London, ) Drury Lane London, "
3212,1866-08-11,1866-11-24,,1,Broadway,,,,Unknown,L'amour que qu'c'est qu'ça?,Operetta, Thèåtre Français 11/24/1866 - ?    Run Type: Unknown Market: Broadway Intermissions: 1       Other Productions of L'amour que qu'c'est qu'ça?    1866  Broadway    Original Broadway Production   Broadway    1886  New York    Unknown   New York         Show Information      ,          
3213,1866-08-11,1866-10-23,,1,Broadway,Original Production Production,,,Repertory (Limited Run),Le Châlet,, Thèåtre Français 10/23/1866 - ?    Production Type: Original Production  Production Status:   Run Type: Repertory,          
3214,1866-08-11,1866-10-11,,1,Broadway,Original Production Production,,,Repertory (Limited Run),Le Maître de Chapelle,, Thèåtre Français 10/11/1866 - ?    Production Type: Original Production  Production Status:   Run Type: Repertory,          
3215,1866-08-11,1866-10-18,,1,Broadway,Original Production Production,,,Repertory (Limited Run),Le Toréador,, Thèåtre Français 10/18/1866 - ?    Production Type: Original Production  Production Status:   Run Type: Repertory,          
3216,1866-08-11,1866-06-12,,1,Broadway,Revival Production,,,Repertory (Limited Run),Le Violoneux,Operetta, Thèåtre Français 6/12/1866 - ?    Production Type: Revival  Production Status:   Run Type: Repertory,          
3217,1866-08-11,1866-11-24,,1,Broadway,Revival Production,,,Repertory (Limited Run),Les Deux Aveugles,Musical, Thèåtre Français 11/24/1866 - ?    Production Type: Revival  Production Status:   Run Type: Repertory,          
3218,1866-08-11,1866-10-23,,1,Broadway,Revival Production,,,Repertory (Limited Run),Les Noces de Jeannette,, Thèåtre Français 10/23/1866 - ?    Production Type: Revival  Production Status:   Run Type: Repertory,          
3219,1866-08-11,1866-12-06,,1,Broadway,Original Production Production,,,Repertory (Limited Run),Matrimony,Musical, Kelly and Leon's,"         Kelly and Leon's (New York, NY) 720 Broadway "
3220,1866-08-11,1866-06-18,,1,Broadway,Revival Production,,,Unknown,Po-Ca-Hon-Tas,, Winter Garden Theatre,"         Winter Garden Theatre (London, ) Drury Lane London, "
3221,,1866-09-03,, ,Broadway,Revival Production,,,Unknown,Rip Van Winkle,Play, Olympic Theatre,"         Olympic Theatre (New York, NY) 622 Broadway "
3222,1866-06-23,1866-06-18,,1,Broadway,,,,Unknown,The 3 Sisters!,," Wood's Theatre 6/18/1866 - 6/23/1866    Run Type: Unknown Market: Broadway Intermissions: 1       Other Productions of The 3 Sisters!    1866  Broadway    Original Broadway Production   Broadway         Show Information                          Hot Stories      Industry Interview: Inside the All But Chill Life of Jennifer Ashley Tepper       BREAKING: BE MORE CHILL to Come to Broadway this Season       It's Showtime for BEETLEJUICE on Broadway at The Winter Garden March 2019       She Believed She Could: Abby DePhillips On Finding Your Path       Four Broadway Theatres To Dim Lights In Memory Of Carole Shelley              BroadwayWorld TV      Lin-Manuel Miranda Performs 'Stars' From LES MISERABLES   On This Day, September 6- Happy Birthday, Anika Noni Rose!   Backstage Bite with Katie Lynch: HEAD OVER HEELS's Jeremy Kushnier Finds The Beet!   Inside GIRL FROM THE NORTH COUNTRY- Extended Thru Dec 9   Sara Bareilles, Andrew Rannells, Will Roland, Katrina Lenk, Grey Henson and More Support #BeltTheVote   Fallon Finds Out Something Strange About Ariana Grande's Ponytail   CHARLIE Tour Cast Talks What Makes This Show So Delicious   The BE MORE CHILL Cast Reacts to Their Broadway Upgrade!   On This Day, September 5- Happy Birthday, Carol Lawrence!   Santino Fontana, Lilli Cooper, David Yazbek and More Talk Bringing TOOTSIE from the Screen to Stage          Ticket Central Browse All Shows          ANASTASIA  ONCE ON THIS ISLAND           BEAUTIFUL  HEAD OVER HEELS     Watch Now on BWW TV More             Renee Fleming Sings 'Danny Boy' at John McCain's Funeral           BroadwayHD Releases JERRY SPRINGER: THE OPERA           The BE MORE CHILL Cast Reacts to Their Broadway Upgrade!           Neil Patrick Harris Reprises Hedwig at Wigstock Drag Festival              Subscribe Now    Register for discounts, specials & more!                    Recommended for You       Around the Broadway World    Phoenix Metro : Edgar Allan Poe To Haunt Downtown Phoenix For Tenth Year      Industry : Industry Interview: Inside the All But Chill Life of Jennifer Ashley Tepper      Dance : Details Emerge Over Three Dancer's Suspensions From NY City Ballet      Las Vegas : Internet Comedian and Singer Heather Land Brings Her ?I Ain't Doin' It? Tour to Sam's Town Live      Nashville : Review: Studio Tenn's Mesmerizing New FRANKENSTEIN      Norway : Photos: First Look at Reimagined PHANTOM in Norway      Norway : Interview: Producer Karianne Jaeger - The Journey of Creating An All New PHANTOM OF THE OPERA      Philippines : Review: SIDE SHOW Delivers A Spirited Performance Worthy of a Packed Run      Austin : Review: MILLION DOLLAR QUARTET Musical Rocks at Georgetown Palace                                Follow Us    Facebook    Twitter     Instagram     Tumblr     Apps        BWW Sister Sites   TV/MOVIES  MUSIC  BOOKS  CLASSICAL MUSIC  DANCE  OPERA       Around the World   BROADWAY SHOWS  REVIEWS  TOURS  LOCAL SHOWS  CONCERTS  DISCOUNTS    AUDITIONS  CLASSIFIEDS  VIDEO  STUDENT CENTER  INDUSTRY  DATABASE           Advertising Info  Contact Us  Join the Team  Submit News  Privacy Policy   © 2018 Wisdom Digital Media                                       ",         Wood's Theatre  
3223,1868-01-04,1866-09-12,,1,Broadway,Original Production Production,,,Unknown,The Black Crook,Musical, Niblo's Garden,"         Niblo's Garden (New York, NY) 537 Broadway "
3224,1866-03-03,1866-01-29,,1,Broadway,,,,Unknown,The Black Domino,, Lucy Rushton's New York Theatre,"         Lucy Rushton's New York Theatre (New York, NY) 728 Broadway (Waverly) "
3225,1866-03-03,1866-12-06,,1,Broadway,,,,Unknown,The Black Statue,Musical, Kelly and Leon's,"         Kelly and Leon's (New York, NY) 720 Broadway "
3226,1866-09-25,1866-09-13,,1,Broadway,Revival Production,,,Repertory (Limited Run),The Doctor of Alcantara,, Thèåtre Français 9/13/1866 - 9/25/1866    Production Type: Revival  Production Status:   Run Type: Repertory,          
3227,1866-10-20,1866-10-03,,1,Broadway,Revival Production,,,Repertory (Limited Run),The Doctor of Alcantara,, New York Theatre,"         New York Theatre (New York, NY) 1514-16 Broadway (44th St.) "
3228,1866-10-20,1866-10-08,,1,Broadway,Original Production Production,,,Repertory (Limited Run),The Doctor of All-Can-Tear-Her!,, Kelly and Leon's,"         Kelly and Leon's (New York, NY) 720 Broadway "
3229,1866-10-20,1866-04-30,,1,Broadway,,,,Unknown,"The Elves, or, the Statue Bride",," Wood's Theatre 4/30/1866 - 6/2/1866    Wood's Theatre 7/16/1866 - ?    Run Type: Unknown Market: Broadway Intermissions: 1       Other Productions of The Elves, or, the Statue Bride    1857  Broadway    Original Broadway Production   Broadway    1866  Broadway    Broadway Revival   Broadway    1867  Broadway    Broadway Revival   Broadway         Show Information      ",         Wood's Theatre  
3230,1866-10-06,1866-10-01,,1,Broadway,Original Production Production,,,Repertory (Limited Run),The Hippodrome!,Musical, Kelly and Leon's,"         Kelly and Leon's (New York, NY) 720 Broadway "
3231,1866-06-30,1866-06-04,,1,Broadway,,,,Unknown,The Invisible Prince,," Wood's Theatre 6/4/1866 - 6/16/1866    Wood's Theatre 6/25/1866 - 6/30/1866    Run Type: Unknown Market: Broadway Intermissions: 1       Other Productions of The Invisible Prince    1859  Broadway    Original Broadway Production   Broadway    1860  Broadway    Broadway Revival   Broadway    1866  Broadway    Broadway Revival   Broadway    1867  Broadway    Broadway Revival   Broadway         Show Information                          Hot Stories      Industry Interview: Inside the All But Chill Life of Jennifer Ashley Tepper       BREAKING: BE MORE CHILL to Come to Broadway this Season       It's Showtime for BEETLEJUICE on Broadway at The Winter Garden March 2019       She Believed She Could: Abby DePhillips On Finding Your Path       Four Broadway Theatres To Dim Lights In Memory Of Carole Shelley              BroadwayWorld TV      Lin-Manuel Miranda Performs 'Stars' From LES MISERABLES   On This Day, September 6- Happy Birthday, Anika Noni Rose!   Backstage Bite with Katie Lynch: HEAD OVER HEELS's Jeremy Kushnier Finds The Beet!   Inside GIRL FROM THE NORTH COUNTRY- Extended Thru Dec 9   Sara Bareilles, Andrew Rannells, Will Roland, Katrina Lenk, Grey Henson and More Support #BeltTheVote   Fallon Finds Out Something Strange About Ariana Grande's Ponytail   CHARLIE Tour Cast Talks What Makes This Show So Delicious   The BE MORE CHILL Cast Reacts to Their Broadway Upgrade!   On This Day, September 5- Happy Birthday, Carol Lawrence!   Santino Fontana, Lilli Cooper, David Yazbek and More Talk Bringing TOOTSIE from the Screen to Stage          Ticket Central Browse All Shows          ANASTASIA  ONCE ON THIS ISLAND           BEAUTIFUL  HEAD OVER HEELS     Watch Now on BWW TV More             Renee Fleming Sings 'Danny Boy' at John McCain's Funeral           BroadwayHD Releases JERRY SPRINGER: THE OPERA           The BE MORE CHILL Cast Reacts to Their Broadway Upgrade!           Neil Patrick Harris Reprises Hedwig at Wigstock Drag Festival              Subscribe Now    Register for discounts, specials & more!                    Recommended for You       Around the Broadway World    Phoenix Metro : Edgar Allan Poe To Haunt Downtown Phoenix For Tenth Year      Industry : Industry Interview: Inside the All But Chill Life of Jennifer Ashley Tepper      Dance : Details Emerge Over Three Dancer's Suspensions From NY City Ballet      Las Vegas : Internet Comedian and Singer Heather Land Brings Her ?I Ain't Doin' It? Tour to Sam's Town Live      Nashville : Review: Studio Tenn's Mesmerizing New FRANKENSTEIN      Norway : Photos: First Look at Reimagined PHANTOM in Norway      Norway : Interview: Producer Karianne Jaeger - The Journey of Creating An All New PHANTOM OF THE OPERA      Philippines : Review: SIDE SHOW Delivers A Spirited Performance Worthy of a Packed Run      Austin : Review: MILLION DOLLAR QUARTET Musical Rocks at Georgetown Palace                                Follow Us    Facebook    Twitter     Instagram     Tumblr     Apps        BWW Sister Sites   TV/MOVIES  MUSIC  BOOKS  CLASSICAL MUSIC  DANCE  OPERA       Around the World   BROADWAY SHOWS  REVIEWS  TOURS  LOCAL SHOWS  CONCERTS  DISCOUNTS    AUDITIONS  CLASSIFIEDS  VIDEO  STUDENT CENTER  INDUSTRY  DATABASE           Advertising Info  Contact Us  Join the Team  Submit News  Privacy Policy   © 2018 Wisdom Digital Media                                       ",         Wood's Theatre  
3232,1866-03-10,1866-03-01,,1,Broadway,Revival Production,,,Unknown,The Loan of a Lover,Musical, Lucy Rushton's New York Theatre,"         Lucy Rushton's New York Theatre (New York, NY) 728 Broadway (Waverly) "
3233,1866-06-30,1866-06-18,, ,Broadway,Original Production Production,,,Unknown,The Sheep's Foot!,Musical, New Bowery Theatre,"         New Bowery Theatre (New York, NY) Canal and Hester "
3234,1866-06-30,1866-12-03,,1,Broadway,Original Production Production,,,Repertory (Limited Run),"Tom-Tom, the Piper's Son",Musical, Thèåtre Français 0/0/0000 - 0/0/0000    New Bowery Theatre,"         New Bowery Theatre (New York, NY) Canal and Hester "
3235,1866-06-30,1866-12-03,,1,Broadway,,,,Unknown,Trombalcazar,," Thèåtre Français 12/3/1866 - ?    Run Type: Unknown Market: Broadway Intermissions: 1       Other Productions of Trombalcazar    1864  Broadway    Original Broadway Production   Broadway    1866  Broadway    Broadway Revival   Broadway         Show Information                          Hot Stories      Industry Interview: Inside the All But Chill Life of Jennifer Ashley Tepper       BREAKING: BE MORE CHILL to Come to Broadway this Season       It's Showtime for BEETLEJUICE on Broadway at The Winter Garden March 2019       She Believed She Could: Abby DePhillips On Finding Your Path       Four Broadway Theatres To Dim Lights In Memory Of Carole Shelley              BroadwayWorld TV      Lin-Manuel Miranda Performs 'Stars' From LES MISERABLES   On This Day, September 6- Happy Birthday, Anika Noni Rose!   Backstage Bite with Katie Lynch: HEAD OVER HEELS's Jeremy Kushnier Finds The Beet!   Inside GIRL FROM THE NORTH COUNTRY- Extended Thru Dec 9   Sara Bareilles, Andrew Rannells, Will Roland, Katrina Lenk, Grey Henson and More Support #BeltTheVote   Fallon Finds Out Something Strange About Ariana Grande's Ponytail   CHARLIE Tour Cast Talks What Makes This Show So Delicious   The BE MORE CHILL Cast Reacts to Their Broadway Upgrade!   On This Day, September 5- Happy Birthday, Carol Lawrence!   Santino Fontana, Lilli Cooper, David Yazbek and More Talk Bringing TOOTSIE from the Screen to Stage          Ticket Central Browse All Shows          ANASTASIA  ONCE ON THIS ISLAND           BEAUTIFUL  HEAD OVER HEELS     Watch Now on BWW TV More             Renee Fleming Sings 'Danny Boy' at John McCain's Funeral           BroadwayHD Releases JERRY SPRINGER: THE OPERA           The BE MORE CHILL Cast Reacts to Their Broadway Upgrade!           Neil Patrick Harris Reprises Hedwig at Wigstock Drag Festival              Subscribe Now    Register for discounts, specials & more!                    Recommended for You       Around the Broadway World    Phoenix Metro : Edgar Allan Poe To Haunt Downtown Phoenix For Tenth Year      Industry : Industry Interview: Inside the All But Chill Life of Jennifer Ashley Tepper      Dance : Details Emerge Over Three Dancer's Suspensions From NY City Ballet      Las Vegas : Internet Comedian and Singer Heather Land Brings Her ?I Ain't Doin' It? Tour to Sam's Town Live      Nashville : Review: Studio Tenn's Mesmerizing New FRANKENSTEIN      Norway : Photos: First Look at Reimagined PHANTOM in Norway      Norway : Interview: Producer Karianne Jaeger - The Journey of Creating An All New PHANTOM OF THE OPERA      Philippines : Review: SIDE SHOW Delivers A Spirited Performance Worthy of a Packed Run      Austin : Review: MILLION DOLLAR QUARTET Musical Rocks at Georgetown Palace                                Follow Us    Facebook    Twitter     Instagram     Tumblr     Apps        BWW Sister Sites   TV/MOVIES  MUSIC  BOOKS  CLASSICAL MUSIC  DANCE  OPERA       Around the World   BROADWAY SHOWS  REVIEWS  TOURS  LOCAL SHOWS  CONCERTS  DISCOUNTS    AUDITIONS  CLASSIFIEDS  VIDEO  STUDENT CENTER  INDUSTRY  DATABASE           Advertising Info  Contact Us  Join the Team  Submit News  Privacy Policy   © 2018 Wisdom Digital Media                                       ",          
